,start,node,geometry,count
3755,new_obj_664,15479,"LINESTRING (-21.89966451622909 64.12580324503244, -21.9001945 64.12748209999999)",12
3756,new_obj_664,new_obj_644,"LINESTRING (-21.89966451622909 64.12580324503244, -21.90063854991391 64.12605155015122, -21.90114224989662 64.12613230015275)",1
3757,new_obj_664,new_obj_662,"LINESTRING (-21.89966451622909 64.12580324503244, -21.89877363486661 64.12574251140789)",2
3758,new_obj_667,new_obj_678,"LINESTRING (-21.75465662278951 64.12665691032308, -21.75270389992827 64.12681275003368)",15
3759,new_obj_669,new_obj_653,"LINESTRING (-21.86350150012527 64.12603930006014, -21.8631244501 64.12649285004269)",13
3760,new_obj_669,new_obj_726,"LINESTRING (-21.86350150012527 64.12603930006014, -21.86413141848837 64.12563968895532)",1
3761,new_obj_671,new_obj_660,"LINESTRING (-21.79766194685705 64.12626063799401, -21.79821854982682 64.12653250014247)",2
3762,new_obj_673,new_obj_647,"LINESTRING (-21.87827749362778 64.12590153467734, -21.87793576398978 64.12631525940913)",12
3763,new_obj_674,new_obj_625,"LINESTRING (-21.75035300004588 64.12675920003598, -21.74815812925568 64.12633809192999)",15
3764,new_obj_678,13649,"LINESTRING (-21.75270389992827 64.12681275003368, -21.7518325 64.1268967, -21.7511808 64.12688780000001)",15
3765,new_obj_679,5793,"LINESTRING (-21.73183060427766 64.12700011752079, -21.7293448 64.1264566, -21.7258215 64.12524019999999, -21.7118692 64.1239628)",2
3766,new_obj_679,9202,"LINESTRING (-21.73183060427766 64.12700011752079, -21.7453823 64.129738)",88
3767,new_obj_68,new_obj_55,"LINESTRING (-21.82748295005042 64.09856485023828, -21.82716894595453 64.0988731838785)",14
3768,new_obj_68,new_obj_65,"LINESTRING (-21.82748295005042 64.09856485023828, -21.8278549498271 64.09825570018546)",407
3769,new_obj_681,10155,"LINESTRING (-21.9092622399837 64.12596224526276, -21.9082797 64.1262906)",15
3770,new_obj_682,new_obj_638,"LINESTRING (-21.73867670029556 64.12690280020284, -21.73869020014286 64.12653110005516)",15
3771,new_obj_688,7684,"LINESTRING (-21.85681154967251 64.12637395016679, -21.8538631 64.1259689)",120
3772,new_obj_688,10539,"LINESTRING (-21.85681154967251 64.12637395016679, -21.8533281 64.1256906)",16
3773,new_obj_688,new_obj_655,"LINESTRING (-21.85681154967251 64.12637395016679, -21.85833079987236 64.12663195025505)",3063
3774,new_obj_69,14705,"LINESTRING (-21.82610180014294 64.09860895023948, -21.821243 64.09807600000001)",12
3775,new_obj_69,new_obj_55,"LINESTRING (-21.82610180014294 64.09860895023948, -21.82716894595453 64.0988731838785)",384
3776,new_obj_690,406,"LINESTRING (-21.7419809112138 64.12599255520644, -21.7405235 64.12591690000001)",1
3777,new_obj_690,new_obj_724,"LINESTRING (-21.7419809112138 64.12599255520644, -21.7435398998527 64.12617535014091)",14
3778,new_obj_691,new_obj_629,"LINESTRING (-21.79598089980898 64.12569670019856, -21.79686462432617 64.12594123131176)",1
3779,new_obj_692,new_obj_617,"LINESTRING (-21.79734968886352 64.12567146187486, -21.79765930005823 64.1252165500333)",14
3780,new_obj_694,new_obj_691,"LINESTRING (-21.7951324998803 64.12573785029856, -21.79598089980898 64.12569670019856)",1
3781,new_obj_696,new_obj_694,"LINESTRING (-21.79390331149026 64.12551036591704, -21.7951324998803 64.12573785029856)",1
3782,new_obj_698,12497,"LINESTRING (-21.86485196335501 64.12519265001431, -21.8665703 64.12395720000001)",1
3783,new_obj_7,15803,"LINESTRING (-21.74416404998103 64.08276940002654, -21.7543378 64.0792055)",1
3784,new_obj_700,new_obj_593,"LINESTRING (-21.81187850029076 64.12542600017248, -21.8118286499856 64.12490455002886)",94
3785,new_obj_700,new_obj_716,"LINESTRING (-21.81187850029076 64.12542600017248, -21.81192671800428 64.12571908700701)",95
3786,new_obj_701,14633,"LINESTRING (-21.8604425502409 64.12515245010644, -21.8612681 64.12540749999999)",14
3787,new_obj_702,8012,"LINESTRING (-21.7355709501751 64.12591560008207, -21.7326911 64.126501)",2
3788,new_obj_703,14226,"LINESTRING (-21.91520329668755 64.12485094621519, -21.9139083 64.1250819)",15
3789,new_obj_706,new_obj_715,"LINESTRING (-21.81345115001121 64.12569230010179, -21.8145195 64.12568419999999, -21.81573357842742 64.12555309473413)",6
3790,new_obj_709,new_obj_603,"LINESTRING (-21.83945823295352 64.12538862942969, -21.8401653 64.12498050000001, -21.84058731009115 64.12465875194643)",9
3791,new_obj_71,10322,"LINESTRING (-21.63162120017254 64.10098480006684, -21.6394444 64.1031959)",42
3792,new_obj_71,11478,"LINESTRING (-21.63162120017254 64.10098480006684, -21.6300583 64.10206460000001)",2
3793,new_obj_710,new_obj_588,"LINESTRING (-21.82261009391185 64.12526328240342, -21.82388825184824 64.12533226066974)",9
3794,new_obj_714,9229,"LINESTRING (-21.81831214998158 64.12562735002666, -21.8189015 64.12561479999999)",9
3795,new_obj_715,6069,"LINESTRING (-21.81345115001121 64.12569230010179, -21.8127752 64.1256649)",6
3796,new_obj_716,new_obj_700,"LINESTRING (-21.81192671800428 64.12571908700701, -21.81187850029076 64.12542600017248)",89
3797,new_obj_716,new_obj_732,"LINESTRING (-21.81192671800428 64.12571908700701, -21.81205479998221 64.12746730002718)",96
3798,new_obj_723,new_obj_582,"LINESTRING (-21.77665445646294 64.12597094845317, -21.77544088969574 64.1255152821311)",6
3799,new_obj_723,new_obj_740,"LINESTRING (-21.77767634124983 64.12771313220159, -21.7773204 64.1274647, -21.7771144 64.12725759999999, -21.7768582 64.1268692, -21.77665445646294 64.12597094845317)",9
3800,new_obj_724,new_obj_631,"LINESTRING (-21.7435398998527 64.12617535014091, -21.74477880000119 64.12628685002599)",14
3801,new_obj_724,new_obj_690,"LINESTRING (-21.7435398998527 64.12617535014091, -21.7419809112138 64.12599255520644)",1
3802,new_obj_725,new_obj_631,"LINESTRING (-21.74543689999678 64.12621750023726, -21.74477880000119 64.12628685002599)",1
3803,new_obj_725,new_obj_727,"LINESTRING (-21.74543689999678 64.12621750023726, -21.74709659998979 64.12623230024076)",14
3804,new_obj_726,new_obj_698,"LINESTRING (-21.86413141848837 64.12563968895532, -21.86485196335501 64.12519265001431)",1
3805,new_obj_727,new_obj_625,"LINESTRING (-21.74709659998979 64.12623230024076, -21.74815812925568 64.12633809192999)",14
3806,new_obj_727,new_obj_725,"LINESTRING (-21.74709659998979 64.12623230024076, -21.74543689999678 64.12621750023726)",1
3807,new_obj_731,new_obj_746,"LINESTRING (-21.86312160622912 64.12711347849786, -21.86321974982013 64.12743500005899)",13
3808,new_obj_732,7628,"LINESTRING (-21.81205479998221 64.12746730002718, -21.8120007 64.1283904)",96
3809,new_obj_732,new_obj_716,"LINESTRING (-21.81205479998221 64.12746730002718, -21.81192671800428 64.12571908700701)",89
3810,new_obj_738,5478,"LINESTRING (-21.8491933500648 64.12744310003751, -21.8485437 64.12564639999999)",5
3811,new_obj_738,6597,"LINESTRING (-21.8491933500648 64.12744310003751, -21.8453699 64.1255156)",30
3812,new_obj_738,7684,"LINESTRING (-21.8491933500648 64.12744310003751, -21.8538631 64.1259689)",8
3813,new_obj_74,new_obj_88,"LINESTRING (-21.77826184466058 64.10071910741549, -21.77837819995548 64.10036745007412, -21.77875120017131 64.10019785006045)",4
3814,new_obj_740,new_obj_634,"LINESTRING (-21.77767634124983 64.12771313220159, -21.7784244 64.1274559, -21.78293131666965 64.12620081308842)",9
3815,new_obj_744,new_obj_781,"LINESTRING (-21.80710159988686 64.12814070019616, -21.80514269987729 64.12790780019834, -21.80331383466785 64.12766278902636)",2
3816,new_obj_745,2799,"LINESTRING (-21.90890379995207 64.12718040002922, -21.9091378 64.12755900000001)",6
3817,new_obj_745,new_obj_748,"LINESTRING (-21.90890379995207 64.12718040002922, -21.90771954983134 64.12723850010224)",9
3818,new_obj_746,2137,"LINESTRING (-21.86321974982013 64.12743500005899, -21.8674853 64.1280996)",3070
3819,new_obj_746,new_obj_655,"LINESTRING (-21.86321974982013 64.12743500005899, -21.862296 64.1272237, -21.85833079987236 64.12663195025505)",136
3820,new_obj_747,new_obj_764,"LINESTRING (-21.87708670006139 64.1273645500335, -21.87657990144269 64.1282923702319)",12
3821,new_obj_748,new_obj_649,"LINESTRING (-21.90771954983134 64.12723850010224, -21.90174594992858 64.12622615015547)",10
3822,new_obj_748,new_obj_774,"LINESTRING (-21.90771954983134 64.12723850010224, -21.90848497099173 64.12748432644317)",2
3823,new_obj_759,new_obj_738,"LINESTRING (-21.84930279985903 64.12826635005099, -21.8491933500648 64.12744310003751)",35
3824,new_obj_761,380,"LINESTRING (-21.81079713982974 64.12866613249257, -21.8114113 64.12858780000001)",2
3825,new_obj_764,new_obj_877,"LINESTRING (-21.87657990144269 64.1282923702319, -21.87598496889046 64.12900645204537)",12
3826,new_obj_765,7628,"LINESTRING (-21.81214225010878 64.12868685004338, -21.8120007 64.1283904)",89
3827,new_obj_765,14062,"LINESTRING (-21.81214225010878 64.12868685004338, -21.8139274 64.1329283)",98
3828,new_obj_77,14312,"LINESTRING (-21.77998914984477 64.10025555012946, -21.7824643 64.0997077)",11
3829,new_obj_774,993,"LINESTRING (-21.90848497099173 64.12748432644317, -21.9131967 64.129952, -21.9140171 64.1302774)",2
3830,new_obj_774,new_obj_748,"LINESTRING (-21.90848497099173 64.12748432644317, -21.90771954983134 64.12723850010224)",1
3831,new_obj_776,new_obj_746,"LINESTRING (-21.86314398636498 64.12793686607816, -21.86321974982013 64.12743500005899)",14
3832,new_obj_777,new_obj_869,"LINESTRING (-21.77159010031462 64.12831305018587, -21.76976385030973 64.12907285018049)",8
3833,new_obj_781,15019,"LINESTRING (-21.80710159988686 64.12814070019616, -21.808858 64.128287)",2
3834,new_obj_796,12367,"LINESTRING (-21.95213485001997 64.12897800003604, -21.9539125 64.12953779999999)",15
3835,new_obj_798,15342,"LINESTRING (-21.87558700012159 64.12944230004764, -21.8768354 64.12965699999999)",375
3836,new_obj_798,new_obj_838,"LINESTRING (-21.87558700012159 64.12944230004764, -21.87543210011671 64.12961600004584)",1
3837,new_obj_799,7692,"LINESTRING (-21.95092589823995 64.12866600680216, -21.9516931 64.1288639)",15
3838,new_obj_811,2237,"LINESTRING (-21.90024583822886 64.12897871187934, -21.9000456 64.1292662)",19
3839,new_obj_811,15479,"LINESTRING (-21.90024583822886 64.12897871187934, -21.9001945 64.12748209999999)",16
3840,new_obj_812,new_obj_642,"LINESTRING (-21.92943792336278 64.12880045374678, -21.9287753 64.1264687, -21.92856558998838 64.12604639311802)",409
3841,new_obj_820,new_obj_856,"LINESTRING (-21.86317653578464 64.12940223771285, -21.8633693509146 64.12887748439587)",14
3842,new_obj_822,10407,"LINESTRING (-21.88470100011402 64.12982185004429, -21.885340014722 64.12923863154469, -21.8856778 64.1288431)",379
3843,new_obj_827,new_obj_833,"LINESTRING (-21.86525414534398 64.13030121506803, -21.86623010002499 64.13034300003223)",2
3844,new_obj_828,new_obj_1238,"LINESTRING (-21.86877455923819 64.13013526225234, -21.87139138308161 64.13044194257127)",2
3845,new_obj_829,7670,"LINESTRING (-21.8750849000559 64.130020350031, -21.8767281 64.1298343)",8
3846,new_obj_829,new_obj_1249,"LINESTRING (-21.8750849000559 64.130020350031, -21.87457540973523 64.13075195336107)",398
3847,new_obj_83,new_obj_270,"LINESTRING (-21.77967489986893 64.10097695004831, -21.77980745004873 64.10141725019191)",4
3848,new_obj_833,new_obj_1242,"LINESTRING (-21.86623010002499 64.13034300003223, -21.86724010600975 64.13057155243987)",2
3849,new_obj_835,new_obj_1239,"LINESTRING (-21.7613962274994 64.13043143246408, -21.76083720008221 64.1310472001242)",8
3850,new_obj_838,7670,"LINESTRING (-21.87543210011671 64.12961600004584, -21.8767281 64.1298343)",2310
3851,new_obj_838,13781,"LINESTRING (-21.87543210011671 64.12961600004584, -21.8739276 64.129357)",110
3852,new_obj_838,new_obj_829,"LINESTRING (-21.87543210011671 64.12961600004584, -21.8750849000559 64.130020350031)",1
3853,new_obj_840,new_obj_835,"LINESTRING (-21.76242805762769 64.13008989709674, -21.7613962274994 64.13043143246408)",8
3854,new_obj_852,new_obj_840,"LINESTRING (-21.76372746766337 64.13061876423116, -21.76242805762769 64.13008989709674)",8
3855,new_obj_856,new_obj_776,"LINESTRING (-21.8633693509146 64.12887748439587, -21.86314398636498 64.12793686607816)",14
3856,new_obj_858,2137,"LINESTRING (-21.86975830001218 64.12857060029404, -21.8674853 64.1280996)",116
3857,new_obj_858,12656,"LINESTRING (-21.86975830001218 64.12857060029404, -21.8712604 64.12873980000001)",375
3858,new_obj_858,13784,"LINESTRING (-21.86975830001218 64.12857060029404, -21.8716853 64.1289817)",2695
3859,new_obj_859,7035,"LINESTRING (-21.94907622638557 64.12819643983715, -21.950033 64.1284392)",15
3860,new_obj_868,new_obj_882,"LINESTRING (-21.88581183744724 64.12833489201643, -21.88750745357384 64.12668758437852)",379
3861,new_obj_869,3873,"LINESTRING (-21.76976385030973 64.12907285018049, -21.7676579 64.1300622)",8
3862,new_obj_877,2211,"LINESTRING (-21.87598496889046 64.12900645204537, -21.8744756 64.1292493)",6
3863,new_obj_877,15342,"LINESTRING (-21.87598496889046 64.12900645204537, -21.8768354 64.12965699999999)",5
3864,new_obj_877,new_obj_798,"LINESTRING (-21.87598496889046 64.12900645204537, -21.87558700012159 64.12944230004764)",1
3865,new_obj_88,new_obj_83,"LINESTRING (-21.77826184466058 64.10071910741549, -21.77967489986893 64.10097695004831)",4
3866,new_obj_880,new_obj_731,"LINESTRING (-21.86304623146011 64.12678133823486, -21.86312160622912 64.12711347849786)",13
3867,new_obj_882,9700,"LINESTRING (-21.88750745357384 64.12668758437852, -21.8888543 64.1254067)",379
3868,new_obj_883,15779,"LINESTRING (-21.80045790018415 64.12715360007428, -21.8015662 64.1273858)",2
3869,new_obj_893,new_obj_745,"LINESTRING (-21.90947094600478 64.12695388113201, -21.90890379995207 64.12718040002922)",15
3870,new_obj_894,821,"LINESTRING (-21.9539827500319 64.13068055003676, -21.9549725 64.1309301)",15
3871,new_obj_896,13594,"LINESTRING (-21.92995923836633 64.13058868886912, -21.9298404 64.13005819999999)",409
3872,new_obj_898,new_obj_934,"LINESTRING (-21.90262449559957 64.13076717649281, -21.90466365594972 64.13095338913888)",1
3873,new_obj_902,new_obj_1228,"LINESTRING (-21.88379011932143 64.13091803457165, -21.88422465015443 64.13041360006004)",4
3874,new_obj_902,new_obj_1247,"LINESTRING (-21.88379011932143 64.13091803457165, -21.88185865004843 64.13068925003397)",100
3875,new_obj_902,new_obj_907,"LINESTRING (-21.88379011932143 64.13091803457165, -21.88499639974215 64.13110405025745)",1935
3876,new_obj_904,new_obj_1237,"LINESTRING (-21.8616962501135 64.13099540007177, -21.86290985553065 64.13029821449369)",9
3877,new_obj_905,12004,"LINESTRING (-21.91454850010114 64.13080915004332, -21.9153981 64.1307742)",391
3878,new_obj_905,new_obj_912,"LINESTRING (-21.91454850010114 64.13080915004332, -21.91295335074025 64.13147792029218)",9
3879,new_obj_907,11246,"LINESTRING (-21.88499639974215 64.13110405025745, -21.8855421 64.1310946, -21.890442 64.1318383)",1938
3880,new_obj_907,11508,"LINESTRING (-21.88499639974215 64.13110405025745, -21.8887053 64.1317578)",1
3881,new_obj_907,new_obj_902,"LINESTRING (-21.88499639974215 64.13110405025745, -21.88379011932143 64.13091803457165)",100
3882,new_obj_912,new_obj_1032,"LINESTRING (-21.91295335074025 64.13147792029218, -21.91290122903182 64.13186482940631)",9
3883,new_obj_912,new_obj_905,"LINESTRING (-21.91295335074025 64.13147792029218, -21.91454850010114 64.13080915004332)",391
3884,new_obj_914,2827,"LINESTRING (-21.82973989985298 64.13197405005343, -21.8263609 64.1319147)",1
3885,new_obj_917,new_obj_944,"LINESTRING (-21.8591349210622 64.13200151589065, -21.85968142041533 64.13176384825334)",9
3886,new_obj_918,new_obj_1016,"LINESTRING (-21.79849999982062 64.13241975025927, -21.79983391387916 64.1326159020194)",304
3887,new_obj_920,new_obj_932,"LINESTRING (-21.88291230012071 64.13195685004602, -21.88339900247044 64.13131669809599)",27
3888,new_obj_920,new_obj_952,"LINESTRING (-21.88291230012071 64.13195685004602, -21.88264599995609 64.13248145003216)",385
3889,new_obj_922,6157,"LINESTRING (-21.76441214985915 64.13207670006996, -21.761905 64.13401690000001)",134
3890,new_obj_922,16040,"LINESTRING (-21.76441214985915 64.13207670006996, -21.7665017 64.1310172, -21.7809647 64.1257234)",3220
3891,new_obj_928,new_obj_896,"LINESTRING (-21.93056387345495 64.1311071342565, -21.92995923836633 64.13058868886912)",409
3892,new_obj_930,12004,"LINESTRING (-21.91637524988581 64.13101830004429, -21.9153981 64.1307742)",9
3893,new_obj_930,new_obj_1024,"LINESTRING (-21.91637524988581 64.13101830004429, -21.91938055003207 64.13204080026622)",398
3894,new_obj_931,1818,"LINESTRING (-21.87412984099517 64.13135219383753, -21.8739456 64.131806)",398
3895,new_obj_931,new_obj_1249,"LINESTRING (-21.87412984099517 64.13135219383753, -21.87457540973523 64.13075195336107)",6
3896,new_obj_932,new_obj_1247,"LINESTRING (-21.88339900247044 64.13131669809599, -21.88185865004843 64.13068925003397)",22
3897,new_obj_932,new_obj_902,"LINESTRING (-21.88339900247044 64.13131669809599, -21.88379011932143 64.13091803457165)",1
3898,new_obj_932,new_obj_907,"LINESTRING (-21.88339900247044 64.13131669809599, -21.88499639974215 64.13110405025745)",4
3899,new_obj_932,new_obj_920,"LINESTRING (-21.88339900247044 64.13131669809599, -21.88291230012071 64.13195685004602)",385
3900,new_obj_934,2758,"LINESTRING (-21.90466365594972 64.13095338913888, -21.906172 64.1312373)",1
3901,new_obj_935,new_obj_904,"LINESTRING (-21.86117531846779 64.13129722690175, -21.8616962501135 64.13099540007177)",9
3902,new_obj_937,7541,"LINESTRING (-21.86603486849478 64.13160368609034, -21.8657473 64.1313919)",7
3903,new_obj_944,new_obj_935,"LINESTRING (-21.85968142041533 64.13176384825334, -21.86117531846779 64.13129722690175)",9
3904,new_obj_947,9258,"LINESTRING (-21.80067084994387 64.13336350007155, -21.8010358 64.1330087)",105
3905,new_obj_948,10063,"LINESTRING (-21.8970401500382 64.13283700003306, -21.8950065 64.1325403)",100
3906,new_obj_948,new_obj_986,"LINESTRING (-21.8970401500382 64.13283700003306, -21.89817290017285 64.13301520006067)",1938
3907,new_obj_95,13501,"LINESTRING (-21.7308516001827 64.10109065006249, -21.7242443 64.1063573)",1
3908,new_obj_950,new_obj_1022,"LINESTRING (-21.86777788580063 64.13272812807469, -21.86680699020402 64.13231581943202)",7
3909,new_obj_952,new_obj_920,"LINESTRING (-21.88264599995609 64.13248145003216, -21.88291230012071 64.13195685004602)",27
3910,new_obj_952,new_obj_988,"LINESTRING (-21.88264599995609 64.13248145003216, -21.88285004282619 64.13298869271691)",385
